10-03-2016 15:27:00.883699;69148
10-03-2016 15:27:00.883762;68758
10-03-2016 15:27:00.883826;68898
10-03-2016 15:27:00.883890;68578
10-03-2016 15:27:00.883954;68978
10-03-2016 15:27:00.884018;68968
10-03-2016 15:27:00.884082;68758
10-03-2016 15:27:00.884146;69008
10-03-2016 15:27:00.884210;68768
10-03-2016 15:27:00.884273;68898
10-03-2016 15:27:00.884337;68718
10-03-2016 15:27:00.884401;69158
10-03-2016 15:27:00.884465;68948
10-03-2016 15:27:00.884529;68568
10-03-2016 15:27:00.884593;69018
10-03-2016 15:27:00.884657;68918
10-03-2016 15:27:00.884721;68658
10-03-2016 15:27:00.884784;68558
10-03-2016 15:27:00.884848;68978
10-03-2016 15:27:00.884912;68908
10-03-2016 15:27:00.884976;68808
10-03-2016 15:27:00.885040;69048
10-03-2016 15:27:00.885104;68948
10-03-2016 15:27:00.885168;68798
10-03-2016 15:27:00.885232;68858
10-03-2016 15:27:00.885295;68688
10-03-2016 15:27:00.885359;68818
10-03-2016 15:27:00.885423;69108
10-03-2016 15:27:00.885487;68898
10-03-2016 15:27:00.885551;68678
10-03-2016 15:27:00.885615;69128
10-03-2016 15:27:00.885679;68768
10-03-2016 15:27:00.885743;68778
10-03-2016 15:27:00.885806;68918
10-03-2016 15:27:00.885870;68838
10-03-2016 15:27:00.885934;68858
10-03-2016 15:27:00.885998;68838
10-03-2016 15:27:00.886062;68868
10-03-2016 15:27:00.886126;68908
10-03-2016 15:27:00.886190;68778
10-03-2016 15:27:00.886254;68938
10-03-2016 15:27:00.886317;68678
10-03-2016 15:27:00.886381;68718
10-03-2016 15:27:00.886445;68788
10-03-2016 15:27:00.886509;68818
10-03-2016 15:27:00.886573;69068
10-03-2016 15:27:00.886637;68978
10-03-2016 15:27:00.886701;68808
10-03-2016 15:27:00.886765;68758
10-03-2016 15:27:00.886828;68598
10-03-2016 15:27:00.886892;68968
10-03-2016 15:27:00.886956;69138
10-03-2016 15:27:00.887020;68808
10-03-2016 15:27:00.887084;68728
10-03-2016 15:27:00.887148;68818
10-03-2016 15:27:00.887212;68948
10-03-2016 15:27:00.887276;68938
10-03-2016 15:27:00.887339;68908
10-03-2016 15:27:00.887403;69098
10-03-2016 15:27:00.887467;68788
10-03-2016 15:27:00.887531;68778
10-03-2016 15:27:00.887595;69078
10-03-2016 15:27:00.887659;68698
10-03-2016 15:27:00.887723;68978
10-03-2016 15:27:00.887787;68868
10-03-2016 15:27:00.887850;69018
10-03-2016 15:27:00.887914;68778
10-03-2016 15:27:00.887978;68408
10-03-2016 15:27:00.888042;68928
10-03-2016 15:27:00.888106;69228
10-03-2016 15:27:00.888170;68808
10-03-2016 15:27:00.888234;68948
10-03-2016 15:27:00.888298;68728
10-03-2016 15:27:00.888361;68948
10-03-2016 15:27:00.888425;68878
10-03-2016 15:27:00.888489;68708
10-03-2016 15:27:00.888553;69028
10-03-2016 15:27:00.888617;68858
10-03-2016 15:27:00.888681;68898
10-03-2016 15:27:00.888745;68718
10-03-2016 15:27:00.888809;68748
10-03-2016 15:27:00.888872;68658
10-03-2016 15:27:00.888936;69028
10-03-2016 15:27:00.889000;69218
10-03-2016 15:27:00.889064;68678
10-03-2016 15:27:00.889128;68978
10-03-2016 15:27:00.889192;68918
10-03-2016 15:27:00.889256;68758
10-03-2016 15:27:00.889320;68988
10-03-2016 15:27:00.889383;68848
10-03-2016 15:27:00.889447;68638
10-03-2016 15:27:00.889511;68858
10-03-2016 15:27:00.889575;68848
10-03-2016 15:27:00.889639;68638
10-03-2016 15:27:00.889703;68638
10-03-2016 15:27:00.889767;68838
10-03-2016 15:27:00.889831;68878
10-03-2016 15:27:00.889894;68908
10-03-2016 15:27:00.889958;68738
10-03-2016 15:27:00.890022;68758
10-03-2016 15:27:00.890086;69038
10-03-2016 15:27:00.890150;68478
10-03-2016 15:27:00.890214;68828
10-03-2016 15:27:00.890278;68928
10-03-2016 15:27:00.890342;68978
10-03-2016 15:27:00.890405;68718
10-03-2016 15:27:00.890469;68718
10-03-2016 15:27:00.890533;68928
10-03-2016 15:27:00.890597;68928
10-03-2016 15:27:00.890661;68748
10-03-2016 15:27:00.890725;68698
10-03-2016 15:27:00.890789;69108
10-03-2016 15:27:00.890853;68978
10-03-2016 15:27:00.890916;68738
10-03-2016 15:27:00.890980;69008
10-03-2016 15:27:00.891044;68688
10-03-2016 15:27:00.891108;68718
10-03-2016 15:27:00.891172;68958
10-03-2016 15:27:00.891236;68968
10-03-2016 15:27:00.891300;68798
10-03-2016 15:27:00.891364;68808
10-03-2016 15:27:00.891427;68838
10-03-2016 15:27:00.891491;68728
10-03-2016 15:27:00.891555;68798
10-03-2016 15:27:00.891619;68898
10-03-2016 15:27:00.891683;68848
10-03-2016 15:27:00.891747;69038
10-03-2016 15:27:00.891811;68658
10-03-2016 15:27:00.891875;68888
10-03-2016 15:27:00.891938;68928
10-03-2016 15:27:00.892002;68618
10-03-2016 15:27:00.892066;68878
10-03-2016 15:27:00.892130;68658
10-03-2016 15:27:00.892194;68978
10-03-2016 15:27:00.892258;69018
10-03-2016 15:27:00.892322;68848
10-03-2016 15:27:00.892386;68718
10-03-2016 15:27:00.892449;68928
10-03-2016 15:27:00.892513;69138
10-03-2016 15:27:00.892577;68698
10-03-2016 15:27:00.892641;68768
10-03-2016 15:27:00.892705;68788
10-03-2016 15:27:00.892769;68938
10-03-2016 15:27:00.892833;68998
10-03-2016 15:27:00.892897;68768
10-03-2016 15:27:00.892960;68558
10-03-2016 15:27:00.893024;68818
10-03-2016 15:27:00.893088;68828
10-03-2016 15:27:00.893152;68928
10-03-2016 15:27:00.893216;68968
10-03-2016 15:27:00.893280;68708
10-03-2016 15:27:00.893344;68948
10-03-2016 15:27:00.893408;68878
10-03-2016 15:27:00.893471;68718
10-03-2016 15:27:00.893535;68828
10-03-2016 15:27:00.893599;68838
10-03-2016 15:27:00.893663;68808
10-03-2016 15:27:00.893727;68928
10-03-2016 15:27:00.893791;68978
10-03-2016 15:27:00.893855;68838
10-03-2016 15:27:00.893919;68738
10-03-2016 15:27:00.893984;68928
10-03-2016 15:27:00.894048;68858
10-03-2016 15:27:00.894112;68828
10-03-2016 15:27:00.894176;68898
10-03-2016 15:27:00.894240;68638
10-03-2016 15:27:00.894304;68868
10-03-2016 15:27:00.894368;68998
10-03-2016 15:27:00.894432;69068
10-03-2016 15:27:00.894497;68888
10-03-2016 15:27:00.894561;68778
10-03-2016 15:27:00.894625;68548
10-03-2016 15:27:00.894689;68858
10-03-2016 15:27:00.894753;68988
10-03-2016 15:27:00.894817;68818
10-03-2016 15:27:00.894881;68888
10-03-2016 15:27:00.894945;68658
10-03-2016 15:27:00.895010;69118
10-03-2016 15:27:00.895074;68938
10-03-2016 15:27:00.895138;68788
10-03-2016 15:27:00.895202;69078
10-03-2016 15:27:00.895266;69038
10-03-2016 15:27:00.895330;68648
10-03-2016 15:27:00.895394;68608
10-03-2016 15:27:00.895458;68918
10-03-2016 15:27:00.895523;68788
10-03-2016 15:27:00.895587;68838
10-03-2016 15:27:00.895651;68928
10-03-2016 15:27:00.895715;68688
10-03-2016 15:27:00.895779;68698
10-03-2016 15:27:00.895843;69068
10-03-2016 15:27:00.895907;68628
10-03-2016 15:27:00.895971;68788
10-03-2016 15:27:00.896036;68958
10-03-2016 15:27:00.896100;68848
10-03-2016 15:27:00.896164;68928
10-03-2016 15:27:00.896228;68698
10-03-2016 15:27:00.896292;68738
10-03-2016 15:27:00.896356;68858
10-03-2016 15:27:00.896420;68708
10-03-2016 15:27:00.896484;68908
10-03-2016 15:27:00.896549;68708
10-03-2016 15:27:00.896613;68868
10-03-2016 15:27:00.896677;68798
10-03-2016 15:27:00.896741;68768
10-03-2016 15:27:00.896805;68868
10-03-2016 15:27:00.896869;68628
10-03-2016 15:27:00.896933;68718
10-03-2016 15:27:00.896997;69138
10-03-2016 15:27:00.897062;68728
10-03-2016 15:27:00.897126;68818
10-03-2016 15:27:00.897190;69158
10-03-2016 15:27:00.897254;68668
10-03-2016 15:27:00.897318;68588
10-03-2016 15:27:00.897382;68838
10-03-2016 15:27:00.897446;69078
10-03-2016 15:27:00.897510;68968
10-03-2016 15:27:00.897575;68708
10-03-2016 15:27:00.897639;68868
10-03-2016 15:27:00.897703;68768
10-03-2016 15:27:00.897767;69068
10-03-2016 15:27:00.897831;68698
10-03-2016 15:27:00.897895;68618
10-03-2016 15:27:00.897959;69098
10-03-2016 15:27:00.898023;68838
10-03-2016 15:27:00.898088;68828
10-03-2016 15:27:00.898152;68838
10-03-2016 15:27:00.898216;69058
10-03-2016 15:27:00.898280;68868
10-03-2016 15:27:00.898344;68778
10-03-2016 15:27:00.898408;68858
10-03-2016 15:27:00.898472;68628
10-03-2016 15:27:00.898536;68838
10-03-2016 15:27:00.898601;68778
10-03-2016 15:27:00.898665;68798
10-03-2016 15:27:00.898729;68988
10-03-2016 15:27:00.898793;68918
10-03-2016 15:27:00.898857;68808
10-03-2016 15:27:00.898921;68548
10-03-2016 15:27:00.898985;68718
10-03-2016 15:27:00.899049;68958
10-03-2016 15:27:00.899114;68758
10-03-2016 15:27:00.899178;69208
10-03-2016 15:27:00.899242;68578
10-03-2016 15:27:00.899306;68868
10-03-2016 15:27:00.899370;68938
10-03-2016 15:27:00.899434;68728
10-03-2016 15:27:00.899498;69018
10-03-2016 15:27:00.899562;68768
10-03-2016 15:27:00.899627;68848
10-03-2016 15:27:00.899691;68858
10-03-2016 15:27:00.899755;68878
10-03-2016 15:27:00.899819;68818
10-03-2016 15:27:00.899883;68948
10-03-2016 15:27:00.899947;68848
10-03-2016 15:27:00.900011;68808
10-03-2016 15:27:00.900075;69068
10-03-2016 15:27:00.900140;68598
10-03-2016 15:27:00.900204;68908
10-03-2016 15:27:00.900268;69118
10-03-2016 15:27:00.900332;68918
10-03-2016 15:27:00.900396;68638
10-03-2016 15:27:00.900460;68758
10-03-2016 15:27:00.900524;69178
10-03-2016 15:27:00.900588;68718
10-03-2016 15:27:00.900653;68938
10-03-2016 15:27:00.900717;68868
10-03-2016 15:27:00.900781;68738
10-03-2016 15:27:00.900845;68638
10-03-2016 15:27:00.900909;69108
10-03-2016 15:27:00.900973;68978
10-03-2016 15:27:00.901037;68768
10-03-2016 15:27:00.901101;68988
10-03-2016 15:27:00.901166;69068
10-03-2016 15:27:00.901230;68638
10-03-2016 15:27:00.901294;68658
10-03-2016 15:27:00.901358;68838
10-03-2016 15:27:00.901422;69098
10-03-2016 15:27:00.901486;68848
10-03-2016 15:27:00.901550;68838
10-03-2016 15:27:00.901614;68858
10-03-2016 15:27:00.901679;68778
10-03-2016 15:27:00.901743;69038
10-03-2016 15:27:00.901807;68768
10-03-2016 15:27:00.901871;68568
10-03-2016 15:27:00.901935;69168
10-03-2016 15:27:00.901999;68808
10-03-2016 15:27:00.902063;68648
10-03-2016 15:27:00.902127;68988
10-03-2016 15:27:00.902192;68968
10-03-2016 15:27:00.902256;68778
10-03-2016 15:27:00.902320;68698
10-03-2016 15:27:00.902384;68938
10-03-2016 15:27:00.902448;68608
10-03-2016 15:27:00.902512;69048
10-03-2016 15:27:00.902576;68828
10-03-2016 15:27:00.902640;68828
10-03-2016 15:27:00.902705;68718
10-03-2016 15:27:00.902769;68668
10-03-2016 15:27:00.902833;68758
10-03-2016 15:27:00.902897;68968
10-03-2016 15:27:00.902961;68608
10-03-2016 15:27:00.903025;68788
10-03-2016 15:27:00.903089;68698
10-03-2016 15:27:00.903153;69338
10-03-2016 15:27:00.903218;68708
10-03-2016 15:27:00.903282;68718
10-03-2016 15:27:00.903346;69058
10-03-2016 15:27:00.903410;68578
10-03-2016 15:27:00.903474;68928
10-03-2016 15:27:00.903538;68928
10-03-2016 15:27:00.903602;68538
10-03-2016 15:27:00.903666;68928
10-03-2016 15:27:00.903731;68878
10-03-2016 15:27:00.903795;68908
10-03-2016 15:27:00.903859;68788
10-03-2016 15:27:00.903923;68838
10-03-2016 15:27:00.903987;69198
10-03-2016 15:27:00.904051;68668
10-03-2016 15:27:00.904115;68638
10-03-2016 15:27:00.904179;69188
10-03-2016 15:27:00.904244;68828
10-03-2016 15:27:00.904308;68798
10-03-2016 15:27:00.904372;68828
10-03-2016 15:27:00.904436;68858
10-03-2016 15:27:00.904500;68758
10-03-2016 15:27:00.904564;68708
10-03-2016 15:27:00.904628;68888
10-03-2016 15:27:00.904692;68868
10-03-2016 15:27:00.904757;68608
10-03-2016 15:27:00.904821;68738
10-03-2016 15:27:00.904885;68948
10-03-2016 15:27:00.904949;69108
10-03-2016 15:27:00.905013;68998
10-03-2016 15:27:00.905077;68808
10-03-2016 15:27:00.905141;68758
10-03-2016 15:27:00.905205;68848
10-03-2016 15:27:00.905270;68768
10-03-2016 15:27:00.905334;68618
10-03-2016 15:27:00.905398;68878
10-03-2016 15:27:00.905462;68758
10-03-2016 15:27:00.905526;68728
10-03-2016 15:27:00.905590;68778
10-03-2016 15:27:00.905654;68828
10-03-2016 15:27:00.905718;68868
10-03-2016 15:27:00.905783;69018
10-03-2016 15:27:00.905847;68698
10-03-2016 15:27:00.905911;68738
10-03-2016 15:27:00.905975;68738
10-03-2016 15:27:00.906039;68988
10-03-2016 15:27:00.906103;68838
10-03-2016 15:27:00.906167;68798
10-03-2016 15:27:00.906231;68968
10-03-2016 15:27:00.906296;68638
10-03-2016 15:27:00.906360;68688
10-03-2016 15:27:00.906424;68818
10-03-2016 15:27:00.906488;68918
10-03-2016 15:27:00.906552;68628
10-03-2016 15:27:00.906616;68778
10-03-2016 15:27:00.906680;69048
10-03-2016 15:27:00.906744;68858
10-03-2016 15:27:00.906809;68848
10-03-2016 15:27:00.906873;68878
10-03-2016 15:27:00.906937;68758
10-03-2016 15:27:00.907001;68688
10-03-2016 15:27:00.907065;69208
10-03-2016 15:27:00.907129;68818
10-03-2016 15:27:00.907193;69868
10-03-2016 15:27:00.907257;152668
10-03-2016 15:27:00.907322;1135310
10-03-2016 15:27:00.907386;4117920
10-03-2016 15:27:00.907450;8076700
10-03-2016 15:27:00.907514;11722200
10-03-2016 15:27:00.907578;14287800
10-03-2016 15:27:00.907642;15264600
10-03-2016 15:27:00.907706;14565400
10-03-2016 15:27:00.907770;12554900
10-03-2016 15:27:00.907835;9966220
10-03-2016 15:27:00.907899;7526990
10-03-2016 15:27:00.907963;5751100
10-03-2016 15:27:00.908027;4972380
10-03-2016 15:27:00.908091;5266420
10-03-2016 15:27:00.908155;6450950
10-03-2016 15:27:00.908219;8143930
10-03-2016 15:27:00.908283;9868810
10-03-2016 15:27:00.908348;11184600
10-03-2016 15:27:00.908412;11800300
10-03-2016 15:27:00.908476;11632700
10-03-2016 15:27:00.908540;10805600
10-03-2016 15:27:00.908604;9602580
10-03-2016 15:27:00.908668;8368580
10-03-2016 15:27:00.908732;7417710
10-03-2016 15:27:00.908796;6956310
10-03-2016 15:27:00.908861;7045560
10-03-2016 15:27:00.908925;7606220
10-03-2016 15:27:00.908989;8448010
10-03-2016 15:27:00.909053;9329690
10-03-2016 15:27:00.909117;10023800
10-03-2016 15:27:00.909181;10373800
10-03-2016 15:27:00.909245;10327700
10-03-2016 15:27:00.909309;9938620
10-03-2016 15:27:00.909374;9342610
10-03-2016 15:27:00.909438;8713090
10-03-2016 15:27:00.909502;8212540
10-03-2016 15:27:00.909566;7953270
10-03-2016 15:27:00.909630;7974220
10-03-2016 15:27:00.909694;8240740
10-03-2016 15:27:00.909758;8659260
10-03-2016 15:27:00.909822;9107820
10-03-2016 15:27:00.909887;9469730
10-03-2016 15:27:00.909951;9662520
10-03-2016 15:27:00.910015;9655300
10-03-2016 15:27:00.910079;9470860
10-03-2016 15:27:00.910143;9174610
10-03-2016 15:27:00.910207;8854240
10-03-2016 15:27:00.910271;8593820
10-03-2016 15:27:00.910335;8452060
10-03-2016 15:27:00.910400;8452780
10-03-2016 15:27:00.910464;8579790
10-03-2016 15:27:00.910528;8788210
10-03-2016 15:27:00.910592;9015720
10-03-2016 15:27:00.910656;9203240
10-03-2016 15:27:00.910720;9307030
10-03-2016 15:27:00.910784;9310140
10-03-2016 15:27:00.910848;9222320
10-03-2016 15:27:00.910913;9075010
10-03-2016 15:27:00.910977;8913190
10-03-2016 15:27:00.911041;8778020
10-03-2016 15:27:00.911105;8702110
10-03-2016 15:27:00.911169;8697320
10-03-2016 15:27:00.911233;8758430
10-03-2016 15:27:00.911297;8861820
10-03-2016 15:27:00.911361;8976830
10-03-2016 15:27:00.911426;9073690
10-03-2016 15:27:00.911490;9129330
10-03-2016 15:27:00.911554;9133980
10-03-2016 15:27:00.911618;9091930
10-03-2016 15:27:00.911682;9018710
10-03-2016 15:27:00.911746;8936840
10-03-2016 15:27:00.911810;8867200
10-03-2016 15:27:00.911874;8826330
10-03-2016 15:27:00.911939;8822320
10-03-2016 15:27:00.912003;8851270
10-03-2016 15:27:00.912067;8902210
10-03-2016 15:27:00.912131;8961120
10-03-2016 15:27:00.912195;9011080
10-03-2016 15:27:00.912259;9040680
10-03-2016 15:27:00.912323;9044320
10-03-2016 15:27:00.912387;9024100
10-03-2016 15:27:00.912452;8987720
10-03-2016 15:27:00.912516;8946180
10-03-2016 15:27:00.912580;8909740
10-03-2016 15:27:00.912644;8888300
10-03-2016 15:27:00.912708;8885500
10-03-2016 15:27:00.912772;8899100
10-03-2016 15:27:00.912836;8924990
10-03-2016 15:27:00.912900;8954530
10-03-2016 15:27:00.912965;8979900
10-03-2016 15:27:00.913029;8995930
10-03-2016 15:27:00.913093;8998310
10-03-2016 15:27:00.913157;8988550
10-03-2016 15:27:00.913221;8970510
10-03-2016 15:27:00.913285;8949380
10-03-2016 15:27:00.913349;8931020
10-03-2016 15:27:00.913413;8920030
10-03-2016 15:27:00.913478;8917550
10-03-2016 15:27:00.913542;8924330
10-03-2016 15:27:00.913606;8937030
10-03-2016 15:27:00.913670;8951500
10-03-2016 15:27:00.913734;8964630
10-03-2016 15:27:00.913798;8972860
10-03-2016 15:27:00.913862;8974390
10-03-2016 15:27:00.913926;8969800
10-03-2016 15:27:00.913991;8961190
10-03-2016 15:27:00.914055;8950610
10-03-2016 15:27:00.914119;8941250
10-03-2016 15:27:00.914183;8935330
10-03-2016 15:27:00.914247;8934010
10-03-2016 15:27:00.914311;8936960
10-03-2016 15:27:00.914375;8943030
10-03-2016 15:27:00.914439;8950630
10-03-2016 15:27:00.914504;8957500
10-03-2016 15:27:00.914568;8961720
10-03-2016 15:27:00.914632;8962440
10-03-2016 15:27:00.914696;8960550
10-03-2016 15:27:00.914760;8956100
10-03-2016 15:27:00.914824;8950740
10-03-2016 15:27:00.914888;8945960
10-03-2016 15:27:00.914952;8942880
10-03-2016 15:27:00.915017;8942130
10-03-2016 15:27:00.915081;8943450
10-03-2016 15:27:00.915145;8946600
10-03-2016 15:27:00.915209;8950320
10-03-2016 15:27:00.915273;8953870
10-03-2016 15:27:00.915337;8956020
10-03-2016 15:27:00.915401;8956650
10-03-2016 15:27:00.915465;8955450
10-03-2016 15:27:00.915530;8953640
10-03-2016 15:27:00.915594;8950680
10-03-2016 15:27:00.915658;8947930
10-03-2016 15:27:00.915722;8946630
10-03-2016 15:27:00.915786;8946230
10-03-2016 15:27:00.915850;8946450
10-03-2016 15:27:00.915914;8948010
10-03-2016 15:27:00.915978;8950220
10-03-2016 15:27:00.916043;8951880
10-03-2016 15:27:00.916107;8953080
10-03-2016 15:27:00.916171;8953470
10-03-2016 15:27:00.916235;8953090
10-03-2016 15:27:00.916299;8951930
10-03-2016 15:27:00.916363;8950880
10-03-2016 15:27:00.916427;8949610
10-03-2016 15:27:00.916491;8948780
10-03-2016 15:27:00.916556;8948420
10-03-2016 15:27:00.916620;8948600
10-03-2016 15:27:00.916684;8948970
10-03-2016 15:27:00.916748;8949830
10-03-2016 15:27:00.916812;8951100
10-03-2016 15:27:00.916876;8951670
10-03-2016 15:27:00.916940;8951920
10-03-2016 15:27:00.917004;8951880
10-03-2016 15:27:00.917069;8951280
10-03-2016 15:27:00.917133;8951010
10-03-2016 15:27:00.917197;8950350
10-03-2016 15:27:00.917261;8949340
10-03-2016 15:27:00.917325;8948990
10-03-2016 15:27:00.917389;8948740
10-03-2016 15:27:00.917453;8949020
10-03-2016 15:27:00.917517;8949600
10-03-2016 15:27:00.917582;8950260
10-03-2016 15:27:00.917646;8950640
10-03-2016 15:27:00.917710;8950950
10-03-2016 15:27:00.917774;8951180
10-03-2016 15:27:00.917838;8951020
10-03-2016 15:27:00.917902;8950520
10-03-2016 15:27:00.917966;8950210
10-03-2016 15:27:00.918030;8949840
10-03-2016 15:27:00.918095;8950200
10-03-2016 15:27:00.918159;8949930
10-03-2016 15:27:00.918223;8950040
10-03-2016 15:27:00.918287;8950550
10-03-2016 15:27:00.918351;8950730
10-03-2016 15:27:00.918415;8950530
10-03-2016 15:27:00.918479;8950450
10-03-2016 15:27:00.918543;8950580
10-03-2016 15:27:00.918608;8950390
10-03-2016 15:27:00.918672;8950390
10-03-2016 15:27:00.918736;8950190
10-03-2016 15:27:00.918800;8949910
10-03-2016 15:27:00.918864;8950160
10-03-2016 15:27:00.918928;8950130
10-03-2016 15:27:00.918992;8950010
10-03-2016 15:27:00.919056;8950460
10-03-2016 15:27:00.919121;8950470
10-03-2016 15:27:00.919185;8950490
10-03-2016 15:27:00.919249;8950560
10-03-2016 15:27:00.919313;8950470
10-03-2016 15:27:00.919377;8950510
10-03-2016 15:27:00.919441;8948730
10-03-2016 15:27:00.919505;8948580
10-03-2016 15:27:00.919569;8948770
10-03-2016 15:27:00.919634;8948990
10-03-2016 15:27:00.919698;8949000
10-03-2016 15:27:00.919762;8948800
10-03-2016 15:27:00.919826;8948620
10-03-2016 15:27:00.919890;8948810
10-03-2016 15:27:00.919954;8949010
10-03-2016 15:27:00.920018;8949180
10-03-2016 15:27:00.920082;8948850
10-03-2016 15:27:00.920147;8948870
10-03-2016 15:27:00.920211;8948910
10-03-2016 15:27:00.920275;8948150
10-03-2016 15:27:00.920339;8948040
10-03-2016 15:27:00.920403;8947420
10-03-2016 15:27:00.920467;8946780
10-03-2016 15:27:00.920531;8946830
10-03-2016 15:27:00.920595;8946700
10-03-2016 15:27:00.920660;8947120
10-03-2016 15:27:00.920724;8947300
10-03-2016 15:27:00.920788;8947810
10-03-2016 15:27:00.920852;8947720
10-03-2016 15:27:00.920916;8948250
10-03-2016 15:27:00.920980;8948750
10-03-2016 15:27:00.921044;8948670
10-03-2016 15:27:00.921108;8949160
10-03-2016 15:27:00.921173;8948340
10-03-2016 15:27:00.921237;8948320
10-03-2016 15:27:00.921301;8948150
10-03-2016 15:27:00.921365;8947790
